Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX)
69,Receive,15:36:11.564.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 9e 81 
70,Receive,15:36:11.564.0,0x00000150,Data,Standard,0x08,1a 0c 18 0c 70 17 90 71 
71,Receive,15:36:11.564.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
72,Send,15:36:11.565.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
73,Receive,15:36:11.573.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
74,Receive,15:36:11.573.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 ae cb 
75,Receive,15:36:11.573.0,0x00000150,Data,Standard,0x08,1a 0c 18 0c 70 17 a0 3b 
76,Send,15:36:11.578.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
77,Receive,15:36:11.584.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
78,Receive,15:36:11.584.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 be 06 
79,Receive,15:36:11.584.0,0x00000150,Data,Standard,0x08,1a 0c 18 0c 70 17 b0 f6 
80,Receive,15:36:11.584.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
81,Send,15:36:11.589.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
82,Receive,15:36:11.593.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
83,Receive,15:36:11.593.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 ce 5f 
84,Receive,15:36:11.593.0,0x00000150,Data,Standard,0x08,1b 0c 1a 0c 70 17 c0 26 
85,Send,15:36:11.602.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
86,Receive,15:36:11.604.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
87,Receive,15:36:11.604.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 de 92 
88,Receive,15:36:11.604.0,0x00000150,Data,Standard,0x08,1b 0c 1a 0c 70 17 d0 eb 
89,Receive,15:36:11.604.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
90,Receive,15:36:11.614.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
91,Receive,15:36:11.614.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 ee d8 
92,Receive,15:36:11.614.0,0x00000150,Data,Standard,0x08,1b 0c 1a 0c 70 17 e0 a1 
93,Send,15:36:11.615.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
94,Receive,15:36:11.622.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
95,Receive,15:36:11.624.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 fe 15 
96,Receive,15:36:11.624.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 f0 d2 
97,Receive,15:36:11.624.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
98,Receive,15:36:11.624.0,0x00000339,Data,Standard,0x08,00 00 00 00 00 00 00 00 
99,Receive,15:36:11.624.0,0x000003d2,Data,Standard,0x08,10 27 6f 44 44 a5 03 00 
100,Receive,15:36:11.624.0,0x000003d3,Data,Standard,0x08,b1 62 bb 42 b7 12 46 18 
101,Receive,15:36:11.625.0,0x000003e8,Data,Standard,0x08,61 00 32 00 e8 87 f1 d3 
102,Receive,15:36:11.625.0,0x000003e9,Data,Standard,0x08,d3 0a fb 0a 2c 6a e6 0a 
103,Receive,15:36:11.625.0,0x000003ea,Data,Standard,0x08,4a 02 14 00 00 00 00 00 
104,Receive,15:36:11.625.0,0x000003eb,Data,Standard,0x08,02 00 1d 03 1c 03 15 03 
105,Receive,15:36:11.625.0,0x000003ec,Data,Standard,0x08,71 c5 17 59 84 91 45 00 
106,Receive,15:36:11.627.0,0x000005cd,Data,Standard,0x08,40 00 00 00 06 23 29 00 
107,Send,15:36:11.627.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
108,Receive,15:36:11.633.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
109,Receive,15:36:11.633.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 0e 6a 
110,Receive,15:36:11.633.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 00 ad 
111,Send,15:36:11.638.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
112,Receive,15:36:11.643.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
113,Receive,15:36:11.643.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 1e a7 
114,Receive,15:36:11.643.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 10 60 
115,Receive,15:36:11.643.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
116,Receive,15:36:11.645.0,0x000005c3,Data,Standard,0x08,01 00 6c 70 00 01 05 00 
117,Send,15:36:11.651.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
118,Receive,15:36:11.653.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
119,Receive,15:36:11.653.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 2e ed 
120,Receive,15:36:11.653.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 20 2a 
121,Receive,15:36:11.662.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
122,Receive,15:36:11.662.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 3e 20 
123,Send,15:36:11.662.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
124,Receive,15:36:11.665.0,0x00000150,Data,Standard,0x08,1c 0c 1a 0c 70 17 30 d7 
125,Receive,15:36:11.665.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
126,Receive,15:36:11.674.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
127,Receive,15:36:11.674.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 4e 79 
128,Receive,15:36:11.674.0,0x00000150,Data,Standard,0x08,1c 0c 1a 0c 70 17 40 8e 
129,Send,15:36:11.675.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
130,Receive,15:36:11.683.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
131,Receive,15:36:11.683.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 5e b4 
132,Receive,15:36:11.684.0,0x00000150,Data,Standard,0x08,1c 0c 1a 0c 70 17 50 43 
133,Receive,15:36:11.684.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
134,Send,15:36:11.687.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
135,Receive,15:36:11.693.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
136,Receive,15:36:11.693.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 6e fe 
137,Receive,15:36:11.694.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 60 39 
138,Send,15:36:11.698.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
139,Receive,15:36:11.703.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
140,Receive,15:36:11.703.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 7e 33 
141,Receive,15:36:11.703.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 70 f4 
142,Receive,15:36:11.704.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
143,Send,15:36:11.711.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
144,Receive,15:36:11.713.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
145,Receive,15:36:11.713.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 8e 4c 
146,Receive,15:36:11.713.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 80 8b 
147,Receive,15:36:11.723.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
148,Receive,15:36:11.723.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 9e 81 
149,Receive,15:36:11.723.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 90 46 
150,Send,15:36:11.723.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
151,Receive,15:36:11.725.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
152,Receive,15:36:11.725.0,0x00000339,Data,Standard,0x08,00 00 00 00 00 00 00 00 
153,Receive,15:36:11.725.0,0x000003d2,Data,Standard,0x08,10 27 6f 44 44 a5 03 00 
154,Receive,15:36:11.725.0,0x000003d3,Data,Standard,0x08,b1 62 bb 42 b7 12 46 18 
155,Receive,15:36:11.725.0,0x000003e8,Data,Standard,0x08,61 00 32 00 e8 87 01 ac 
156,Receive,15:36:11.725.0,0x000003e9,Data,Standard,0x08,d2 0a f9 0a 2c 6a e6 0a 
157,Receive,15:36:11.725.0,0x000003ea,Data,Standard,0x08,4a 02 14 00 00 00 00 00 
158,Receive,15:36:11.725.0,0x000003eb,Data,Standard,0x08,00 00 1d 03 1d 03 16 03 
159,Receive,15:36:11.725.0,0x000003ec,Data,Standard,0x08,72 45 17 61 74 b1 45 00 
160,Receive,15:36:11.726.0,0x000005cd,Data,Standard,0x08,40 00 00 00 06 23 29 00 
161,Receive,15:36:11.734.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
162,Receive,15:36:11.734.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 ae cb 
163,Receive,15:36:11.734.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 a0 0c 
164,Send,15:36:11.735.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
165,Receive,15:36:11.742.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
166,Receive,15:36:11.744.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 be 06 
167,Receive,15:36:11.744.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 b0 c1 
168,Receive,15:36:11.744.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
169,Receive,15:36:11.744.0,0x000005c3,Data,Standard,0x08,01 00 6c 70 00 01 05 00 
170,Send,15:36:11.747.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
171,Receive,15:36:11.754.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
172,Receive,15:36:11.754.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 ce 5f 
173,Receive,15:36:11.754.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 c0 98 
174,Send,15:36:11.759.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
175,Receive,15:36:11.763.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
176,Receive,15:36:11.764.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 de 92 
177,Receive,15:36:11.764.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 d0 55 
178,Receive,15:36:11.764.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
179,Send,15:36:11.772.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
180,Receive,15:36:11.774.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
181,Receive,15:36:11.774.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 ee d8 
182,Receive,15:36:11.774.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 e0 1f 
183,Receive,15:36:11.782.0,0x000003c4,Data,Standard,0x08,00 00 88 13 00 13 0d b6 
184,Receive,15:36:11.783.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
185,Receive,15:36:11.783.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 fe 15 
186,Receive,15:36:11.784.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 f0 d2 
187,Receive,15:36:11.784.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
188,Send,15:36:11.784.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
189,Receive,15:36:11.793.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
190,Receive,15:36:11.793.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 0e 6a 
191,Receive,15:36:11.793.0,0x00000150,Data,Standard,0x08,1b 0c 18 0c 70 17 00 c7 
192,Send,15:36:11.796.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
193,Receive,15:36:11.804.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
194,Receive,15:36:11.804.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 1e a7 
195,Receive,15:36:11.804.0,0x00000150,Data,Standard,0x08,1b 0c 18 0c 70 17 10 0a 
196,Receive,15:36:11.804.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
197,Send,15:36:11.808.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
198,Receive,15:36:11.813.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
199,Receive,15:36:11.813.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 2e ed 
200,Receive,15:36:11.813.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 20 2a 
201,Send,15:36:11.820.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
202,Receive,15:36:11.824.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
203,Receive,15:36:11.824.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 3e 20 
204,Receive,15:36:11.824.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 30 e7 
205,Receive,15:36:11.824.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
206,Receive,15:36:11.824.0,0x00000339,Data,Standard,0x08,00 00 00 00 00 00 00 00 
207,Receive,15:36:11.824.0,0x000003d2,Data,Standard,0x08,10 27 6f 44 44 a5 03 00 
208,Receive,15:36:11.825.0,0x000003d3,Data,Standard,0x08,b1 62 bb 42 b7 12 46 18 
209,Receive,15:36:11.825.0,0x000003e8,Data,Standard,0x08,61 00 32 00 e8 87 11 61 
210,Receive,15:36:11.825.0,0x000003e9,Data,Standard,0x08,d2 0a fa 0a 2c 6a e6 0a 
211,Receive,15:36:11.825.0,0x000003ea,Data,Standard,0x08,4a 02 14 00 00 00 00 00 
212,Receive,15:36:11.825.0,0x000003eb,Data,Standard,0x08,01 00 1f 03 1d 03 15 03 
213,Receive,15:36:11.825.0,0x000003ec,Data,Standard,0x08,b3 c5 16 5d 6c b1 45 00 
214,Receive,15:36:11.826.0,0x000005cd,Data,Standard,0x08,40 00 00 00 06 23 29 00 
215,Receive,15:36:11.826.0,0x0000060a,Data,Standard,0x08,00 00 00 00 00 00 00 00 
216,Receive,15:36:11.826.0,0x0000060b,Data,Standard,0x08,00 00 00 00 00 00 00 00 
217,Send,15:36:11.832.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
218,Receive,15:36:11.833.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
219,Receive,15:36:11.833.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 4e 79 
220,Receive,15:36:11.833.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 40 be 
221,Receive,15:36:11.843.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
222,Receive,15:36:11.843.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 5e b4 
223,Receive,15:36:11.843.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 50 73 
224,Receive,15:36:11.843.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
225,Receive,15:36:11.844.0,0x000005c3,Data,Standard,0x08,01 00 6c 70 00 01 05 00 
226,Receive,15:36:11.844.0,0x000005ca,Data,Standard,0x08,42 4d 53 41 48 44 30 39 
227,Send,15:36:11.844.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
228,Receive,15:36:11.853.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
229,Receive,15:36:11.853.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 6e fe 
230,Receive,15:36:11.853.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 60 39 
231,Send,15:36:11.855.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
232,Receive,15:36:11.863.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
233,Receive,15:36:11.863.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 7e 33 
234,Receive,15:36:11.863.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 70 f4 
235,Receive,15:36:11.863.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
236,Send,15:36:11.867.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
237,Receive,15:36:11.874.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
238,Receive,15:36:11.874.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 8e 4c 
239,Receive,15:36:11.874.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 80 8b 
240,Send,15:36:11.879.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
241,Receive,15:36:11.884.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
242,Receive,15:36:11.884.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 9e 81 
243,Receive,15:36:11.884.0,0x00000150,Data,Standard,0x08,1c 0c 1a 0c 70 17 90 76 
244,Receive,15:36:11.884.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
245,Send,15:36:11.891.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
246,Receive,15:36:11.894.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
247,Receive,15:36:11.894.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 ae cb 
248,Receive,15:36:11.894.0,0x00000150,Data,Standard,0x08,1c 0c 1a 0c 70 17 a0 3c 
249,Send,15:36:11.901.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
250,Receive,15:36:11.903.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
251,Receive,15:36:11.903.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 be 06 
252,Receive,15:36:11.904.0,0x00000150,Data,Standard,0x08,1c 0c 1a 0c 70 17 b0 f1 
253,Receive,15:36:11.904.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
254,Receive,15:36:11.913.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
255,Receive,15:36:11.913.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 ce 5f 
256,Receive,15:36:11.913.0,0x00000150,Data,Standard,0x08,1c 0c 1a 0c 70 17 c0 a8 
257,Send,15:36:11.913.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
258,Receive,15:36:11.922.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
259,Receive,15:36:11.924.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 de 92 
260,Receive,15:36:11.924.0,0x00000150,Data,Standard,0x08,1b 0c 19 0c 70 17 d0 55 
261,Receive,15:36:11.924.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
262,Receive,15:36:11.924.0,0x00000339,Data,Standard,0x08,00 00 00 00 00 00 00 00 
263,Receive,15:36:11.924.0,0x000003d2,Data,Standard,0x08,10 27 6f 44 44 a5 03 00 
264,Receive,15:36:11.924.0,0x000003d3,Data,Standard,0x08,b1 62 bb 42 b7 12 46 18 
265,Receive,15:36:11.925.0,0x000003e8,Data,Standard,0x08,61 00 32 00 e8 87 21 2b 
266,Receive,15:36:11.925.0,0x000003e9,Data,Standard,0x08,d2 0a f9 0a 2c 6a e6 0a 
267,Receive,15:36:11.925.0,0x000003ea,Data,Standard,0x08,4a 02 14 00 00 00 00 00 
