DJ2029-G9E0001006,01TMB08S10002AF9D7100062,EBUS 283,8402.3779296875,946.9840087890625
DJ2029-G9E0001006,01TMB08S10002AF9D7100063,EBUS 283,9053.6767578125,946.9859619140625
DJ2029-G9H0001020,01TMB08S10002AF9H7100012,EBUS 283,8445.76953125,946.968017578125
DJ2029-G9H0001020,01TMB08S10002AF9H7100016,EBUS 283,7050.39306640625,946.968017578125
DJ2029-G9H0001021,01TMB08S10002AF9H7100018,EBUS 283,7926.97509765625,946.968017578125
DJ2029-G9H0001021,01TMB08S10002AF9H7100021,EBUS 283,8412.013671875,946.968017578125
DJ2029-G9J0001026,01TMB08S10002AF9J7100017,EBUS 283,11386.8046875,946.9660034179688
DJ2029-G9J0001026,01TMB08S10002AF9J7100019,EBUS 283,10372.994140625,946.9660034179688
DJ2029-G9J0001027,01TMB08S10002AF9J7100025,EBUS 283,7192.5947265625,946.9660034179688
DJ2029-G9J0001028,01TMB08S10002AF9J7100038,EBUS 283,7699.794921875,946.9660034179688
DJ2029-G9K0001030,01TMB08S10002AF9J7100051,EBUS 283,8584.4267578125,946.9639892578125
DJ2029-G9K0001030,01TMB08S10002AF9J7100053,EBUS 283,8260.2705078125,946.9819946289062
DJ2029-G9K0001030,01TMB08S10002AF9J7100054,EBUS 283,7719.00390625,946.968017578125
DJ2029-G9K0001030,01TMB08S10002AF9J7100056,EBUS 283,10981.4287109375,946.9639892578125
DJ2029-G9K0001031,01TMB08S10002AF9K7100005,EBUS 283,10444.98046875,946.9639892578125
DJ2029-G9K0001031,01TMB08S10002AF9K7100007,EBUS 283,9186.8642578125,946.9660034179688
DJ2029-G9K0001032,01TMB08S10002AF9K7100011,EBUS 283,10571.9521484375,946.9639892578125
DJ2029-G9K0001032,01TMB08S10002AF9K7100013,EBUS 283,9944.2763671875,946.9639892578125
DJ2029-G9K0001032,01TMB08S10002AF9K7100014,EBUS 283,9853.0810546875,946.968017578125
DJ2029-G9L0001035,01TMB08S10002AF9K7100039,EBUS 283,10847.681640625,946.968017578125
DJ2029-G9L0001036,01TMB08S10002AF9L7100001,EBUS 283,10378.1220703125,946.9639892578125
DJ2029-G9L0001036,01TMB08S10002AF9L7100003,EBUS 283,9626.2109375,946.9660034179688
DJ2029-G9L0001036,01TMB08S10002AF9L7100005,EBUS 283,10412.6240234375,946.9639892578125
DJ2029-G9L0001036,01TMB08S10002AF9L7100007,EBUS 283,10929.056640625,946.968017578125
DJ2029-G9L0001037,01TMB08S10002AF9L7100010,EBUS 283,10928.216796875,946.9920043945312
DJ2029-G9L0001037,01TMB08S10002AF9L7100012,EBUS 283,12085.5029296875,946.968017578125
DJ2029-G9L0001037,01TMB08S10002AF9L7100014,EBUS 283,10564.2431640625,946.968017578125
DJ2029-G9L0001038,01TMB08S10002AF9L7100017,EBUS 283,10147.865234375,946.9639892578125
DJ2029-G9L0001038,01TMB08S10002AF9L7100020,EBUS 283,9830.080078125,946.9639892578125
DJ2029-G9M0001041,01TMB08S10002AF9L7100047,EBUS 283,11753.73046875,946.9660034179688
DJ2029-G9M0001042,01TMB08S10002AF9M7100001,EBUS 283,9183.724609375,946.9639892578125
DJ2029-G9M0001043,01TMB08S10002AF9M7100009,EBUS 283,11038.52734375,946.9819946289062
DJ2029-G9M0001043,01TMB08S10002AF9M7100011,EBUS 283,10056.0166015625,946.968017578125
DJ2029-G9M0001044,01TMB08S10002AF9M7100017,EBUS 283,10418.125,946.9639892578125
DJ2029-G9N0001047,01TMB08S10002AF9M7100042,EBUS 283,11709.966796875,946.9639892578125
