Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX)
4833,Receive,11:39:45.332.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4834,Receive,11:39:45.332.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 3e 20 
4835,Receive,11:39:45.332.0,0x00000150,Data,Standard,0x08,fa 0d f8 0d 6f 17 30 f8 
4836,Receive,11:39:45.332.0,0x00000272,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4837,Send,11:39:45.333.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4838,Receive,11:39:45.342.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4839,Receive,11:39:45.342.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 4e 79 
4840,Receive,11:39:45.342.0,0x00000150,Data,Standard,0x08,f9 0d f7 0d 6f 17 40 3a 
4841,Send,11:39:45.345.0,0x00000112,Data,Standard,0x08,00 18 00 00 00 00 00 00 
4842,Receive,11:39:45.351.0,0x00000101,Data,Standard,0x08,00 00 00 00 00 00 00 00 
4843,Receive,11:39:45.353.0,0x0000012b,Data,Standard,0x08,01 15 0e 44 00 00 5e b4 
