Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX)
100,Receive,05:30:54.341.0,0x00000600,Data,Standard,0x08,c5 e9 50 a5 ff c2 e4 00 
101,Receive,05:30:54.357.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
102,Receive,05:30:54.357.0,0x00000600,Data,Standard,0x08,d5 f9 50 a5 ff c2 e4 00 
103,Send,05:30:54.359.0,0x00000313,Data,Standard,0x08,00 04 00 00 00 00 00 00 
104,Receive,05:30:54.373.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
105,Receive,05:30:54.373.0,0x00000600,Data,Standard,0x08,25 09 50 a5 ff c2 e4 00 
106,Receive,05:30:54.373.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
107,Receive,05:30:54.373.0,0x00000600,Data,Standard,0x08,25 09 50 a5 ff c2 e4 00 
108,Receive,05:30:54.389.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
109,Receive,05:30:54.389.0,0x00000600,Data,Standard,0x08,35 19 50 a5 ff c2 e4 00 
110,Receive,05:30:54.389.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
111,Receive,05:30:54.404.0,0x00000600,Data,Standard,0x08,05 29 50 a5 ff c2 e4 00 
112,Receive,05:30:54.404.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
113,Receive,05:30:54.404.0,0x00000600,Data,Standard,0x08,15 39 50 a5 ff c2 e4 00 
114,Receive,05:30:54.404.0,0x00000601,Data,Standard,0x08,0e e9 20 00 00 00 3f f8 
115,Receive,05:30:54.404.0,0x00000602,Data,Standard,0x08,28 e6 40 00 00 00 03 8d 
116,Receive,05:30:54.420.0,0x00000604,Data,Standard,0x08,17 e8 28 6b 81 9e 32 91 
117,Receive,05:30:54.420.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
118,Receive,05:30:54.420.0,0x00000600,Data,Standard,0x08,65 49 50 a5 ff c2 e4 00 
119,Receive,05:30:54.420.0,0x15000010,Data,Extend,0x08,7e 04 7d fa 7e 04 7e 04 
120,Receive,05:30:54.420.0,0x15100010,Data,Extend,0x08,7e 04 7e 04 7e 04 7d fa 
121,Receive,05:30:54.420.0,0x15200010,Data,Extend,0x08,7e 04 7e 04 7e 04 7e 04 
122,Receive,05:30:54.420.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
123,Receive,05:30:54.420.0,0x00000600,Data,Standard,0x08,75 59 50 a5 ff c2 e4 00 
124,Receive,05:30:54.435.0,0x15300010,Data,Extend,0x08,7d fa 7e 04 7e 04 7d fa 
125,Receive,05:30:54.435.0,0x16500015,Data,Extend,0x08,46 16 43 00 1a 05 00 00 
126,Receive,05:30:54.435.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
127,Receive,05:30:54.435.0,0x00000600,Data,Standard,0x08,45 69 50 a5 ff c2 e4 00 
128,Receive,05:30:54.435.0,0x0000032f,Data,Standard,0x08,50 41 33 30 30 30 30 31 
129,Receive,05:30:54.435.0,0x0000032e,Data,Standard,0x08,00 00 00 00 00 00 00 00 
130,Receive,05:30:54.451.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
131,Receive,05:30:54.451.0,0x00000600,Data,Standard,0x08,55 79 50 a5 ff c2 e4 00 
132,Receive,05:30:54.451.0,0x16500011,Data,Extend,0x08,e8 03 f0 14 00 00 00 00 
133,Receive,05:30:54.451.0,0x16500012,Data,Extend,0x08,00 00 00 00 00 00 00 00 
134,Receive,05:30:54.451.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
135,Receive,05:30:54.451.0,0x00000600,Data,Standard,0x08,a5 89 50 a5 ff c2 e4 00 
136,Receive,05:30:54.467.0,0x16500013,Data,Extend,0x08,00 00 00 00 00 00 00 00 
137,Receive,05:30:54.467.0,0x16500014,Data,Extend,0x08,f0 14 f0 14 00 00 01 00 
138,Receive,05:30:54.467.0,0x00000603,Data,Standard,0x08,20 a6 4c 8c 86 c0 00 00 
139,Receive,05:30:54.467.0,0x00000608,Data,Standard,0x08,00 00 00 00 00 00 00 00 
140,Receive,05:30:54.467.0,0x00000600,Data,Standard,0x08,b5 99 50 a5 ff c2 e4 00 
141,Receive,05:30:54.467.0,0x00000605,Data,Standard,0x08,68 8c c2 01 ca 82 80 00 
