Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX)
2356,Receive,22:40:40.181.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2f 23 b8 
2357,Receive,22:40:40.181.0,0x00000706,Data,Standard,0x08,04 e0 00 00 37 00 00 58 
2358,Receive,22:40:40.181.0,0x00000707,Data,Standard,0x08,00 00 00 00 01 00 00 00 
2359,Receive,22:40:40.181.0,0x00000708,Data,Standard,0x08,00 00 00 00 00 00 00 28 
2360,Receive,22:40:40.181.0,0x00000709,Data,Standard,0x08,08 4f 0e 4e 01 30 00 74 
2361,Receive,22:40:40.181.0,0x00000710,Data,Standard,0x08,4d 4d 4e fd e8 00 26 08 
2362,Receive,22:40:40.181.0,0x00000711,Data,Standard,0x08,50 81 41 08 2a 26 0e bb 
2363,Receive,22:40:40.183.0,0x00000713,Data,Standard,0x08,00 00 00 00 bc 79 00 00 
2364,Receive,22:40:40.183.0,0x00000714,Data,Standard,0x08,c9 4c 97 c9 60 c9 6c 95 
2365,Receive,22:40:40.183.0,0x00000715,Data,Standard,0x08,c9 6c 97 c9 70 c9 6c 96 
2366,Receive,22:40:40.183.0,0x00000716,Data,Standard,0x08,c9 6c 96 c9 50 c9 6c 97 
2367,Receive,22:40:40.183.0,0x00000717,Data,Standard,0x08,c9 6c 96 c9 70 c9 5c 96 
2368,Send,22:40:40.184.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2369,Receive,22:40:40.185.0,0x00000718,Data,Standard,0x08,c9 6c 96 c9 70 c9 6c 96 
2370,Receive,22:40:40.185.0,0x00000719,Data,Standard,0x08,c9 6c 96 c9 60 c9 6c 97 
2371,Receive,22:40:40.185.0,0x0000071a,Data,Standard,0x08,c9 6c 96 c9 70 c9 7c 97 
2372,Receive,22:40:40.185.0,0x0000071b,Data,Standard,0x08,c9 6c 96 c9 30 c9 3c 97 
2373,Receive,22:40:40.185.0,0x0000071c,Data,Standard,0x08,c9 7c 98 c9 70 c9 6c 98 
2374,Receive,22:40:40.185.0,0x0000071d,Data,Standard,0x08,c9 6c 96 c9 70 c9 6c 96 
2375,Receive,22:40:40.185.0,0x0000071e,Data,Standard,0x08,c9 6c 95 c9 60 c9 7c 96 
2376,Receive,22:40:40.185.0,0x0000071f,Data,Standard,0x08,c9 7c 96 c9 60 c9 6c 96 
2377,Receive,22:40:40.187.0,0x00000720,Data,Standard,0x08,c9 6c 96 c9 60 c9 6c 96 
2378,Receive,22:40:40.187.0,0x00000721,Data,Standard,0x08,c9 6c 97 c9 80 c9 7c 96 
2379,Receive,22:40:40.187.0,0x00000722,Data,Standard,0x08,c9 7c 97 c9 70 c9 6c 97 
2380,Receive,22:40:40.187.0,0x00000723,Data,Standard,0x08,c9 4c 96 c9 60 c9 7c 96 
2381,Receive,22:40:40.187.0,0x00000724,Data,Standard,0x08,c9 6c 96 c9 60 c9 6c 94 
2382,Receive,22:40:40.187.0,0x00000725,Data,Standard,0x08,c9 6c 96 c9 70 c9 5c 95 
2383,Receive,22:40:40.187.0,0x00000726,Data,Standard,0x08,c9 6c 97 c9 70 c9 7c 97 
2384,Receive,22:40:40.187.0,0x00000727,Data,Standard,0x08,c9 7c 97 c9 70 c9 8c 97 
2385,Receive,22:40:40.188.0,0x0000072d,Data,Standard,0x08,00 00 00 00 00 00 00 00 
2386,Receive,22:40:40.188.0,0x0000072e,Data,Standard,0x08,00 00 00 00 00 00 00 00 
2387,Receive,22:40:40.190.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2f 43 2c 
2388,Receive,22:40:40.193.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 4b 79 
2389,Send,22:40:40.194.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2390,Receive,22:40:40.200.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2f 63 ab 
2391,Receive,22:40:40.202.0,0x00000733,Data,Standard,0x08,00 01 a7 40 00 00 4c be 
2392,Send,22:40:40.207.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2393,Receive,22:40:40.210.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2f 83 19 
2394,Receive,22:40:40.213.0,0x00000733,Data,Standard,0x08,00 01 a7 40 00 00 4d a3 
2395,Send,22:40:40.218.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2396,Receive,22:40:40.220.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2f a3 9e 
2397,Receive,22:40:40.223.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 4e 10 
2398,Receive,22:40:40.225.0,0x000003c4,Data,Standard,0x08,00 37 13 88 00 00 0c 0a 
2399,Receive,22:40:40.229.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2f c3 0a 
2400,Send,22:40:40.229.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2401,Receive,22:40:40.233.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 4f 0d 
2402,Receive,22:40:40.240.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2f e3 8d 
2403,Send,22:40:40.240.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2404,Receive,22:40:40.243.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 40 b6 
2405,Receive,22:40:40.251.0,0x00000703,Data,Standard,0x08,0d 39 17 70 0c 2e 03 35 
2406,Receive,22:40:40.253.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 41 ab 
2407,Send,22:40:40.253.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2408,Receive,22:40:40.261.0,0x00000703,Data,Standard,0x08,0d 39 17 70 0c 2e 23 b2 
2409,Receive,22:40:40.262.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 42 8c 
2410,Send,22:40:40.264.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2411,Receive,22:40:40.271.0,0x00000703,Data,Standard,0x08,0d 39 17 70 0c 2e 43 26 
2412,Receive,22:40:40.273.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 43 91 
2413,Send,22:40:40.277.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2414,Receive,22:40:40.280.0,0x00000712,Data,Standard,0x08,44 44 44 44 44 44 44 44 
2415,Receive,22:40:40.280.0,0x000003eb,Data,Standard,0x08,0c 00 00 09 c4 00 00 00 
2416,Receive,22:40:40.280.0,0x000003f1,Data,Standard,0x08,44 44 44 45 44 45 00 00 
2417,Receive,22:40:40.282.0,0x000003f3,Data,Standard,0x08,00 00 00 00 00 00 00 00 
2418,Receive,22:40:40.282.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2e 63 e7 
2419,Receive,22:40:40.282.0,0x00000706,Data,Standard,0x08,04 e0 00 00 37 00 00 69 
2420,Receive,22:40:40.282.0,0x00000707,Data,Standard,0x08,00 00 00 00 01 00 00 00 
2421,Receive,22:40:40.282.0,0x00000708,Data,Standard,0x08,00 00 00 00 00 00 00 29 
2422,Receive,22:40:40.282.0,0x00000709,Data,Standard,0x08,09 4f 0e 4e 01 30 00 29 
2423,Receive,22:40:40.282.0,0x00000710,Data,Standard,0x08,4d 4d 4e fd e8 00 26 09 
2424,Receive,22:40:40.282.0,0x00000711,Data,Standard,0x08,50 81 41 09 0f 26 0e 9f 
2425,Receive,22:40:40.283.0,0x00000713,Data,Standard,0x08,00 00 00 00 bc 7a 00 00 
2426,Receive,22:40:40.283.0,0x0000072d,Data,Standard,0x08,00 00 00 00 00 00 00 00 
2427,Receive,22:40:40.283.0,0x0000072e,Data,Standard,0x08,00 00 00 00 00 00 00 00 
2428,Receive,22:40:40.283.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 44 c2 
2429,Send,22:40:40.289.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2430,Receive,22:40:40.291.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2e 83 55 
2431,Receive,22:40:40.293.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 45 df 
2432,Receive,22:40:40.299.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2e a3 d2 
2433,Send,22:40:40.299.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2434,Receive,22:40:40.303.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 46 f8 
2435,Receive,22:40:40.309.0,0x00000703,Data,Standard,0x08,0d 39 17 6f 0c 2e c3 4d 
2436,Send,22:40:40.310.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2437,Receive,22:40:40.313.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 47 e5 
2438,Receive,22:40:40.320.0,0x00000703,Data,Standard,0x08,0d 39 17 6f 0c 2e e3 ca 
2439,Send,22:40:40.321.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2440,Receive,22:40:40.323.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 48 5e 
2441,Receive,22:40:40.329.0,0x00000703,Data,Standard,0x08,0d 39 17 6f 0c 2f 03 34 
2442,Receive,22:40:40.333.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 49 43 
2443,Send,22:40:40.334.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2444,Receive,22:40:40.341.0,0x00000703,Data,Standard,0x08,0d 39 17 6f 0c 2f 23 b3 
2445,Receive,22:40:40.343.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 4a 64 
2446,Send,22:40:40.344.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2447,Receive,22:40:40.351.0,0x00000703,Data,Standard,0x08,0d 39 17 6f 0c 2f 43 27 
2448,Receive,22:40:40.353.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 4b 79 
2449,Send,22:40:40.357.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2450,Receive,22:40:40.361.0,0x00000703,Data,Standard,0x08,0d 39 17 6f 0c 2f 63 a0 
2451,Receive,22:40:40.363.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 4c 2a 
2452,Send,22:40:40.369.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2453,Receive,22:40:40.370.0,0x00000703,Data,Standard,0x08,0d 38 17 70 0c 2f 83 19 
2454,Receive,22:40:40.373.0,0x00000733,Data,Standard,0x08,00 01 a7 00 00 00 4d 37 
2455,Receive,22:40:40.379.0,0x00000712,Data,Standard,0x08,44 44 44 44 44 44 44 44 
2456,Receive,22:40:40.379.0,0x000003eb,Data,Standard,0x08,0c 00 00 09 c4 00 00 00 
2457,Send,22:40:40.379.0,0x00000701,Data,Standard,0x08,a3 01 00 00 00 00 00 00 
2458,Receive,22:40:40.381.0,0x000003f1,Data,Standard,0x08,44 44 44 45 44 45 00 00 
2459,Receive,22:40:40.381.0,0x000003f3,Data,Standard,0x08,00 00 00 00 00 00 00 00 
